player_id,player_name,club,Nation,Pos,dob,age,market_value_eur,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK
564545.0,edmond tapsoba,leverkusen,bf BFA,DF,2/2/1999,26.0,35000000.0,27.9,0,0,1.1,0.2,21,2,1703,1972,86.36,39,24,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
569366.0,enzo millot,stuttgart,fr FRA,"MF,FW",17/7/2002,22.0,35000000.0,20.5,6,5,7.6,3.1,43,17,967,1140,84.82,30,13,27,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
333647.0,jonathan burkardt,mainz 05,de GER,FW,11/7/2000,24.0,35000000.0,23.4,18,2,14.8,3.1,70,28,379,523,72.47,15,8,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
746910.0,mohamed amoura,wolfsburg,dz ALG,FW,9/5/2000,25.0,32000000.0,27.4,10,9,8.7,4.0,73,25,532,757,70.28,29,22,42,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
483046.0,josip stanisic,bayern munich,hr CRO,DF,2/4/2000,25.0,32000000.0,9.7,0,2,0.3,1.5,2,0,716,782,91.56,13,11,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
192565.0,leroy sane,bayern munich,de GER,FW,11/1/1996,29.0,32000000.0,18.2,11,5,10.2,5.5,67,29,750,909,82.51,23,15,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
193082.0,alex grimaldo,leverkusen,es ESP,DF,20/9/1995,29.0,30000000.0,29.3,2,7,2.5,8.1,44,13,1700,2094,81.18,24,14,22,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
257455.0,joao palhinha,bayern munich,pt POR,MF,9/7/1995,29.0,30000000.0,7.5,0,0,0.7,0.2,10,3,510,552,92.39,20,14,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
243714.0,kingsley coman,bayern munich,fr FRA,FW,13/6/1996,29.0,30000000.0,14.2,5,4,4.3,3.3,44,17,624,740,84.32,17,12,12,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
822959.0,tom bischof,hoffenheim,de GER,"MF,FW",28/6/2005,20.0,30000000.0,28.4,5,2,2.2,3.6,51,18,1210,1537,78.72,95,53,66,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
196357.0,jonathan tah,leverkusen,de GER,DF,11/2/1996,29.0,30000000.0,33.0,3,0,1.1,0.4,24,7,2145,2309,92.9,19,12,22,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
455661.0,nick woltemade,stuttgart,de GER,"FW,MF",14/2/2002,23.0,30000000.0,18.0,12,2,10.2,4.6,46,23,345,489,70.55,10,7,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
406640.0,felix nmecha,dortmund,de GER,MF,10/10/2000,24.0,28000000.0,16.8,4,1,1.3,1.1,18,6,794,903,87.93,34,22,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
894914.0,antonio nusa,rb leipzig,no NOR,"MF,DF",17/4/2005,20.0,28000000.0,17.3,3,3,1.6,2.8,24,7,420,566,74.2,30,17,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
242086.0,patrik schick,leverkusen,cz CZE,FW,24/1/1996,29.0,27000000.0,18.7,21,0,12.7,0.6,68,32,287,368,77.99,6,5,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
187492.0,julian brandt,dortmund,de GER,MF,2/5/1996,29.0,25000000.0,25.6,5,10,4.8,8.5,45,15,953,1209,78.83,26,11,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
326029.0,donyell malen,dortmund,nl NED,"FW,MF",19/1/1999,26.0,25000000.0,6.8,3,0,2.9,0.2,19,6,136,190,71.58,0,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
223967.0,konrad laimer,bayern munich,at AUT,DF,27/5/1997,28.0,25000000.0,18.9,2,2,2.1,2.7,18,6,1075,1225,87.76,49,27,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
358504.0,ritsu doan,freiburg,jp JPN,"FW,MF",16/6/1998,27.0,25000000.0,31.8,10,7,6.6,3.7,61,21,783,1090,71.83,66,42,57,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
578392.0,maximilian beier,dortmund,de GER,"FW,MF",17/10/2002,22.0,25000000.0,17.7,8,5,7.7,3.3,42,13,291,413,70.46,25,16,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
353892.0,hiroki ito,bayern munich,jp JPN,DF,12/5/1999,26.0,25000000.0,2.8,1,0,0.4,0.4,1,1,183,211,86.73,2,0,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
669380.0,konstantinos koulierakis,wolfsburg,gr GRE,DF,28/11/2003,21.0,25000000.0,27.4,0,2,1.0,1.0,22,3,1292,1557,82.98,40,20,34,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
503160.0,paul nebel,mainz 05,de GER,MF,10/10/2002,22.0,24000000.0,26.1,10,4,5.8,4.1,44,18,853,1167,73.09,38,24,54,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
368891.0,arthur theate,eint frankfurt,be BEL,DF,25/5/2000,25.0,24000000.0,30.0,0,0,2.4,1.0,36,9,1539,1863,82.61,36,25,42,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
666234.0,mohamed simakan,rb leipzig,fr FRA,DF,3/5/2000,25.0,23000000.0,0.6,0,0,0.0,0.3,0,0,42,50,84.0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
569383.0,chrislain matsima,augsburg,fr FRA,DF,15/5/2002,23.0,22000000.0,28.3,1,1,1.8,0.3,14,2,1139,1324,86.03,31,20,48,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
659542.0,elye wahi,eint frankfurt,fr FRA,"FW,MF",2/1/2003,22.0,22000000.0,2.2,0,0,1.3,0.1,9,2,27,42,64.29,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
691892.0,nathaniel brown,eint frankfurt,de GER,"DF,MF",16/6/2003,22.0,22000000.0,21.6,3,6,2.2,5.1,13,5,727,901,80.69,71,42,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
335457.0,ermedin demirovic,stuttgart,ba BIH,FW,25/3/1998,27.0,22000000.0,20.6,15,1,14.1,1.9,64,27,258,367,70.3,12,7,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
153084.0,leon goretzka,bayern munich,de GER,"MF,DF",6/2/1995,30.0,22000000.0,14.7,4,1,2.8,1.7,32,11,1101,1225,89.88,21,11,27,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
926694.0,arthur vermeeren,rb leipzig,be BEL,MF,7/2/2005,20.0,22000000.0,17.5,0,2,0.4,0.9,4,1,821,953,86.15,32,19,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
159471.0,serge gnabry,bayern munich,de GER,"FW,MF",14/7/1995,29.0,22000000.0,13.8,7,5,7.5,5.1,48,17,498,597,83.42,20,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
627228.0,yan couto,dortmund,br BRA,"DF,FW",3/6/2002,23.0,20000000.0,9.9,0,0,0.3,0.9,6,2,586,723,81.05,24,16,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
924117.0,finn jeltsch,stuttgart,de GER,DF,17/7/2006,18.0,20000000.0,8.7,0,0,0.1,0.1,2,0,582,639,91.08,18,13,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
420210.0,lutsharel geertruida,rb leipzig,nl NED,DF,18/7/2000,24.0,20000000.0,17.3,1,0,1.1,1.0,8,1,961,1109,86.65,35,24,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
318204.0,david raum,rb leipzig,de GER,DF,22/4/1998,27.0,20000000.0,19.8,1,5,0.5,6.5,9,4,841,1212,69.39,38,28,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
339314.0,deniz undav,stuttgart,de GER,"FW,MF",19/7/1996,28.0,20000000.0,19.2,9,3,11.7,3.6,75,31,431,589,73.17,11,10,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
282660.0,maximilian mittelstadt,stuttgart,de GER,DF,18/3/1997,28.0,20000000.0,27.4,1,7,0.9,4.7,21,4,1698,2035,83.44,79,54,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
232454.0,nadiem amiri,mainz 05,de GER,MF,27/10/1996,28.0,20000000.0,27.5,7,5,5.5,6.6,60,24,1371,1781,76.98,50,23,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
370789.0,julian ryerson,dortmund,no NOR,DF,17/11/1997,27.0,20000000.0,25.1,2,3,0.7,4.5,18,5,1234,1447,85.28,46,30,29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
643574.0,kaishu sano,mainz 05,jp JPN,MF,30/12/2000,24.0,20000000.0,33.8,0,0,0.9,1.2,20,2,1153,1439,80.13,61,36,66,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
261504.0,aleix garcia,leverkusen,es ESP,MF,28/6/1997,28.0,20000000.0,16.2,3,4,1.0,4.9,15,5,1212,1390,87.19,13,7,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
518505.0,jamie leweling,stuttgart,de GER,"MF,FW",26/2/2001,24.0,20000000.0,18.5,2,2,1.6,3.8,29,16,409,580,70.52,16,6,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
475413.0,sacha boey,bayern munich,fr FRA,DF,13/9/2000,24.0,18000000.0,6.6,0,2,0.1,1.2,3,1,462,500,92.4,20,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
552057.0,adam hlozek,hoffenheim,cz CZE,"FW,MF",25/7/2002,22.0,18000000.0,20.8,8,4,5.6,3.5,59,24,348,508,68.5,22,10,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
532776.0,amine adli,leverkusen,ma MAR,"MF,FW",10/5/2000,25.0,18000000.0,8.5,2,0,2.7,0.7,20,7,267,360,74.17,15,9,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
193004.0,waldemar anton,dortmund,de GER,DF,20/7/1996,28.0,18000000.0,21.7,2,2,1.7,0.8,19,3,1664,1841,90.39,34,21,33,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
900909.0,paul wanner,heidenheim,de GER,"MF,FW",23/12/2005,19.0,18000000.0,19.7,3,2,3.7,1.3,24,5,518,709,73.06,40,27,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
816585.0,can uzun,eint frankfurt,tr TUR,"MF,FW",11/11/2005,19.0,18000000.0,7.5,4,1,3.0,1.1,27,11,239,299,79.93,10,4,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
404950.0,nicolas seiwald,rb leipzig,at AUT,"MF,DF",4/5/2001,24.0,18000000.0,23.2,0,0,0.2,1.7,5,0,1115,1348,82.72,53,31,43,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
328784.0,robin koch,eint frankfurt,de GER,DF,17/7/1996,28.0,18000000.0,28.7,3,0,1.7,0.2,15,6,1631,1799,90.66,24,11,39,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
787912.0,el chadaille bitshiabu,rb leipzig,fr FRA,DF,16/5/2005,20.0,18000000.0,12.6,0,0,0.3,0.4,5,3,731,866,84.41,27,18,25,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
659459.0,carney chukwuemeka,dortmund,eng ENG,MF,20/10/2003,21.0,18000000.0,2.8,1,0,0.6,0.9,8,2,96,122,78.69,7,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
526845.0,noah atubolu,freiburg,de GER,GK,25/5/2002,23.0,18000000.0,25.6,0,0,0.0,0.0,0,0,849,1140,74.47,0,0,0,0,37.0,1.44,120.0,81.0,69.2,10.0,38.5,2.0,0.0,2.0,0.0,37.0,0.3,0.0,0.0,159.0,414.0,38.4,1012.0,110.0,32.4,33.1,34.0,9.0,28.0,1.09,12.7,True
357156.0,diogo leite,union berlin,pt POR,DF,23/1/1999,26.0,17000000.0,28.3,1,2,1.4,1.0,18,8,1099,1398,78.61,64,32,61,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
939964.0,jean matteo bahoya,eint frankfurt,fr FRA,"MF,FW",7/5/2005,20.0,17000000.0,10.2,2,3,1.9,1.7,10,3,260,350,74.29,29,18,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
193033.0,tim kleindienst,gladbach,de GER,FW,31/8/1995,29.0,17000000.0,30.4,16,7,13.6,6.2,73,36,466,765,60.92,30,15,45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
346853.0,romano schmid,werder bremen,at AUT,MF,27/1/2000,25.0,17000000.0,31.5,5,4,4.3,6.2,47,13,1239,1663,74.5,43,25,42,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
442891.0,martin terrier,leverkusen,fr FRA,"MF,FW",4/3/1997,28.0,17000000.0,6.5,2,1,2.4,0.9,16,6,163,199,81.91,4,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
387106.0,lovro majer,wolfsburg,hr CRO,MF,17/1/1998,27.0,17000000.0,3.4,2,1,1.4,1.1,6,4,98,141,69.5,2,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
402008.0,amadou haidara,rb leipzig,ml MLI,MF,31/1/1998,27.0,16000000.0,14.7,0,1,1.4,0.9,18,1,723,902,80.16,30,17,42,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
467434.0,rocco reitz,gladbach,de GER,MF,29/5/2002,23.0,15000000.0,20.3,2,1,1.7,2.1,23,7,684,878,77.9,52,24,39,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
429874.0,ansgar knauff,eint frankfurt,de GER,"MF,DF",10/1/2002,23.0,15000000.0,17.7,4,5,4.9,5.2,30,9,363,544,66.73,41,22,23,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
340322.0,nathan tella,leverkusen,ng NGA,"MF,FW",5/7/1999,25.0,15000000.0,15.1,2,4,3.1,1.5,28,10,256,343,74.64,16,11,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
546213.0,tuta,eint frankfurt,br BRA,"DF,MF",4/7/1999,25.0,15000000.0,25.3,2,1,1.1,0.3,13,5,1265,1442,87.73,44,27,42,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
649016.0,el bilal toure,stuttgart,ml MLI,"FW,MF",3/10/2001,23.0,15000000.0,4.0,2,1,1.6,1.1,14,4,75,96,78.12,4,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
321247.0,emi buendia,leverkusen,ar ARG,MF,25/12/1996,28.0,15000000.0,2.9,2,0,0.9,0.9,7,4,123,157,78.34,6,5,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
533295.0,patrick wimmer,wolfsburg,at AUT,"MF,FW",30/5/2001,24.0,15000000.0,19.7,3,4,3.7,2.9,41,10,427,650,65.69,47,35,31,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
202591.0,benjamin henrichs,rb leipzig,de GER,DF,23/2/1997,28.0,15000000.0,10.4,0,2,0.5,1.4,11,1,360,476,75.63,32,16,22,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
919515.0,jeanuel belocian,leverkusen,fr FRA,"DF,MF",17/2/2005,20.0,15000000.0,0.8,0,0,0.0,0.0,0,0,34,40,85.0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
272278.0,chris fuhrich,stuttgart,de GER,"MF,FW",9/1/1998,27.0,15000000.0,22.0,2,3,2.9,3.7,36,12,807,1003,80.46,15,10,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
346551.0,kamil grabara,wolfsburg,pl POL,GK,8/1/1999,26.0,14000000.0,28.7,0,0,0.0,0.0,0,0,791,1139,69.45,0,0,1,0,49.0,1.71,137.0,88.0,65.7,5.0,17.2,3.0,2.0,1.0,0.0,49.7,0.35,1.7,0.06,186.0,511.0,36.4,979.0,114.0,41.7,36.7,15.0,3.6,19.0,0.66,12.2,True
289835.0,jens stage,werder bremen,dk DEN,MF,8/11/1996,28.0,14000000.0,24.5,10,5,7.2,2.8,44,15,768,998,76.95,49,30,44,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
400489.0,elif elmas,rb leipzig,mk MKD,MF,24/9/1999,25.0,14000000.0,0.5,0,0,0.3,0.0,2,0,13,16,81.25,3,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
432982.0,andreas skov olsen,wolfsburg,dk DEN,"FW,MF",29/12/1999,25.0,14000000.0,5.9,1,1,0.8,1.9,7,1,217,270,80.37,8,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
369684.0,rasmus kristensen,eint frankfurt,dk DEN,DF,11/7/1997,27.0,14000000.0,27.9,5,3,2.5,3.1,24,8,1263,1626,77.68,59,33,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
344069.0,anton stach,hoffenheim,de GER,"MF,DF",15/11/1998,26.0,14000000.0,28.7,1,2,2.0,2.2,35,10,1270,1537,82.63,66,46,47,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
387047.0,danilho doekhi,union berlin,nl NED,DF,30/6/1998,27.0,13000000.0,34.0,1,1,2.6,1.4,32,4,995,1270,78.35,37,24,35,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
597432.0,leopold querfeld,union berlin,at AUT,DF,20/12/2003,21.0,13000000.0,19.4,2,2,1.1,1.0,16,4,648,802,80.8,25,12,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
453016.0,anthony caci,mainz 05,fr FRA,DF,1/7/1997,27.0,12000000.0,29.8,1,7,3.1,6.6,32,12,1188,1655,71.78,60,40,33,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
232320.0,atakan karazor,stuttgart,0,MF,13/10/1996,28.0,12000000.0,29.1,2,4,2.3,2.6,14,7,1608,1857,86.59,59,29,39,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
616344.0,tiago tomas,wolfsburg,pt POR,"FW,MF",16/6/2002,23.0,12000000.0,20.9,6,1,5.4,2.6,42,20,329,475,69.26,33,19,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
565435.0,arne engels,augsburg,be BEL,"MF,FW",8/9/2003,21.0,12000000.0,0.9,0,0,0.4,0.0,3,1,19,27,70.37,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
284010.0,robin hack,gladbach,de GER,"FW,MF",27/8/1998,26.0,12000000.0,24.1,4,7,5.4,3.6,59,24,684,898,76.17,22,17,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
789252.0,bence dardai,wolfsburg,hu HUN,MF,24/1/2006,19.0,12000000.0,14.5,1,1,1.0,1.0,11,1,357,445,80.22,24,14,20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
324278.0,christoph baumgartner,rb leipzig,at AUT,MF,1/8/1999,25.0,12000000.0,17.9,2,1,4.5,1.3,39,15,421,617,68.23,44,28,45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
111455.0,granit xhaka,leverkusen,ch SUI,MF,27/9/1992,32.0,12000000.0,32.1,2,7,0.9,4.4,21,3,2528,2818,89.71,48,26,30,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
195778.0,alexander nubel,stuttgart,de GER,GK,30/9/1996,28.0,12000000.0,34.0,0,1,0.0,0.3,0,0,1009,1311,76.96,0,0,0,0,53.0,1.56,136.0,83.0,62.5,7.0,20.6,3.0,2.0,1.0,0.0,44.8,0.32,-7.2,-0.21,157.0,410.0,38.3,1183.0,137.0,30.1,30.7,21.0,5.1,57.0,1.68,17.6,True
607720.0,jonas urbig,bayern munich,de GER,GK,8/8/2003,21.0,12000000.0,8.0,0,0,0.0,0.0,0,0,232,286,81.12,0,0,0,0,12.0,1.5,28.0,16.0,57.1,2.0,25.0,0.0,0.0,0.0,0.0,10.3,0.38,-1.7,-0.21,30.0,79.0,38.0,263.0,33.0,26.2,30.9,5.0,6.2,21.0,2.63,17.4,True
