player_id,player_name,club,Nation,Pos,dob,age,market_value_eur,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK
512385.0,luis sinisterra,cruzeiro,co COL,FW,1999-06-17,26.0,15000000.0,0.8,1,0,0.4,0.0,3,2,20,25,80.0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
374136.0,leo ortiz,flamengo,br BRA,DF,1996-01-03,29.0,15000000.0,24.5,1,2,1.4,1.4,18,6,1672,1837,91.02,31,18,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
465822.0,facundo torres,palmeiras,uy URU,"FW,MF",2000-04-13,25.0,15000000.0,15.5,4,3,2.8,2.8,25,11,452,558,81.0,12,6,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
815558.0,martinelli,fluminense,br BRA,MF,2001-10-05,24.0,14000000.0,22.4,2,2,1.8,1.6,14,5,1036,1193,86.84,40,27,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
565009.0,rodrigo garro,corinthians,ar ARG,MF,1998-01-04,27.0,13000000.0,10.2,0,2,1.0,2.9,17,5,413,588,70.24,8,7,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
397458.0,nicolas de la cruz,flamengo,uy URU,MF,1997-06-01,28.0,12000000.0,9.3,0,0,0.6,0.7,11,3,634,730,86.85,16,10,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
745191.0,ramon sosa,palmeiras,py PAR,"FW,MF",1999-08-31,26.0,12000000.0,4.9,2,2,1.6,0.9,16,5,155,207,74.88,5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
432953.0,raphael veiga,palmeiras,br BRA,MF,1995-06-19,30.0,12000000.0,7.9,2,2,1.8,1.5,16,6,268,341,78.59,12,4,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
225984.0,matheus pereira,cruzeiro,br BRA,"MF,FW",1996-05-05,29.0,12000000.0,24.1,6,7,3.7,5.8,56,23,842,1161,72.52,32,26,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
678439.0,mauricio,palmeiras,br BRA,"MF,FW",2001-06-22,24.0,12000000.0,12.3,3,7,3.0,2.4,28,10,380,460,82.61,11,7,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
428783.0,vitao,internacional,br BRA,DF,2000-02-02,25.0,12000000.0,21.8,0,1,0.8,1.1,11,3,997,1116,89.34,22,13,21,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
844797.0,jose manuel lopez,palmeiras,ar ARG,"FW,MF",2000-12-06,24.0,12000000.0,15.7,10,1,9.2,1.9,64,22,200,331,60.42,25,17,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
642758.0,anibal moreno,palmeiras,ar ARG,MF,1999-05-13,26.0,11000000.0,14.8,0,1,0.2,1.5,11,2,666,782,85.17,38,26,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
68290.0,neymar,santos,br BRA,"FW,MF",1992-02-05,33.0,11000000.0,10.9,3,0,4.2,1.7,27,12,379,510,74.31,3,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
849582.0,agustin giay,palmeiras,ar ARG,DF,2004-01-16,21.0,11000000.0,19.4,0,0,0.3,1.2,7,1,869,1051,82.68,53,39,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
390638.0,arthur cabral,botafogo,br BRA,FW,1998-04-25,27.0,10000000.0,11.4,3,2,3.9,0.7,31,11,120,149,80.54,11,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
432773.0,fabricio bruno,cruzeiro,br BRA,DF,1996-02-12,29.0,10000000.0,26.0,2,0,1.1,0.6,15,4,1036,1202,86.19,38,31,37,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
432773.0,fabricio,mirassol,br BRA,"FW,MF",1996-02-12,29.0,10000000.0,3.3,0,0,0.5,0.1,10,1,76,105,72.38,1,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
743597.0,matheus franca,vasco da gama,br BRA,"MF,FW",2004-04-01,21.0,10000000.0,1.3,0,0,0.2,0.1,4,2,51,67,76.12,4,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
982617.0,hercules,fluminense,br BRA,MF,2000-10-20,25.0,10000000.0,18.1,3,0,1.6,0.1,26,8,764,869,87.92,41,24,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
578872.0,jean lucas,bahia,br BRA,MF,1998-06-22,27.0,10000000.0,21.7,3,1,2.1,2.6,29,11,740,851,86.96,39,30,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
309193.0,jefferson savarino,botafogo,ve VEN,MF,1996-11-11,28.0,10000000.0,17.4,4,2,2.9,3.7,43,16,543,687,79.04,7,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
574901.0,hugo souza,corinthians,br BRA,GK,1999-01-31,26.0,10000000.0,23.0,0,0,0.0,0.0,0,0,515,673,76.52,0,0,0,0,26.0,1.13,78.0,52.0,74.4,8.0,34.8,6.0,6.0,0.0,0.0,27.1,0.28,1.1,0.05,76.0,212.0,35.8,527.0,81.0,31.3,33.6,11.0,4.0,9.0,0.39,13.1,True
707447.0,emiliano martinez,palmeiras,uy URU,MF,1999-08-17,26.0,9000000.0,12.5,1,0,0.7,1.2,12,5,500,566,88.34,34,22,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
476344.0,emerson,flamengo,br BRA,DF,1999-01-14,26.0,9000000.0,7.9,1,0,0.2,0.5,5,2,326,389,83.8,21,13,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
658678.0,christian,cruzeiro,br BRA,FW,2000-12-19,24.0,9000000.0,19.9,4,2,4.8,3.2,35,11,328,445,73.71,30,14,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
964582.0,jhon jhon,rb bragantino,br BRA,"MF,FW",2002-09-09,23.0,9000000.0,23.8,7,4,4.3,6.2,33,11,724,977,74.1,17,15,28,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
167850.0,memphis,corinthians,nl NED,FW,1994-02-13,31.0,9000000.0,12.8,4,3,4.4,2.8,37,14,336,472,71.19,6,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
288431.0,leo pereira,flamengo,br BRA,DF,1996-01-31,29.0,9000000.0,24.0,3,0,1.7,0.2,14,6,1789,1917,93.32,20,12,25,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
440658.0,artur,botafogo,br BRA,"FW,MF",1998-02-15,27.0,8000000.0,15.4,2,4,3.4,2.8,30,10,362,468,77.35,11,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
892089.0,pablo maia,sao paulo,br BRA,MF,2002-01-10,23.0,8000000.0,10.9,1,0,0.3,0.2,8,1,515,566,90.99,17,11,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
371247.0,gabriel brazao,santos,br BRA,GK,2000-10-05,25.0,8000000.0,27.7,0,0,0.0,0.2,0,0,457,630,72.54,1,1,0,1,40.0,1.44,120.0,81.0,70.8,6.0,21.4,5.0,5.0,0.0,0.0,36.6,0.28,-2.4,-0.09,92.0,243.0,37.9,444.0,81.0,37.2,34.1,7.0,1.9,22.0,0.79,13.4,True
352324.0,agustin rossi,flamengo,ar ARG,GK,1995-08-21,30.0,8000000.0,28.0,0,0,0.0,0.0,0,0,679,825,82.3,0,0,0,0,15.0,0.54,91.0,73.0,84.6,15.0,53.6,4.0,1.0,3.0,0.0,22.3,0.21,7.3,0.26,89.0,214.0,41.6,734.0,96.0,25.6,30.2,34.0,10.5,28.0,1.0,13.4,True
936544.0,erick pulga,bahia,br BRA,"FW,MF",2000-10-02,25.0,8000000.0,12.4,2,3,3.7,2.8,31,7,282,349,80.8,26,16,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
468304.0,rodrigo nestor,bahia,br BRA,"MF,FW",2000-08-09,25.0,8000000.0,6.3,4,0,1.0,0.7,15,7,294,348,84.48,16,11,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
346766.0,guilherme arana,atletico mineiro,br BRA,DF,1997-04-14,28.0,8000000.0,11.7,1,1,1.1,1.5,19,5,623,723,86.17,15,10,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
592735.0,gonzalo plata,flamengo,ec ECU,"FW,MF",2000-11-01,24.0,8000000.0,11.8,4,1,3.0,1.8,24,10,406,493,82.35,21,17,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1228194.0,alvaro montoro,botafogo,ar ARG,FW,2007-04-17,18.0,8000000.0,8.3,2,2,1.9,1.8,12,6,281,339,82.89,16,12,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
491704.0,benjamin rollheiser,santos,ar ARG,"MF,FW",2000-03-24,25.0,8000000.0,21.0,1,2,2.8,3.6,43,12,781,1008,77.48,19,13,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
676035.0,luciano juba,bahia,br BRA,DF,1999-08-29,26.0,8000000.0,23.1,5,3,1.9,2.8,23,8,1130,1353,83.52,39,21,12,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
468301.0,marcos antonio,sao paulo,br BRA,MF,2000-06-13,25.0,8000000.0,15.8,0,3,0.3,2.4,11,1,740,834,88.73,14,9,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
330085.0,gustavo scarpa,atletico mineiro,br BRA,"MF,FW",1994-01-05,31.0,7500000.0,22.0,1,2,2.1,4.0,48,10,939,1256,74.76,13,9,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
675178.0,isidro pitta,rb bragantino,py PAR,FW,1999-08-14,26.0,7500000.0,7.7,6,1,1.9,0.8,18,9,147,196,75.0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
958598.0,robert renan,vasco da gama,br BRA,DF,2003-10-11,22.0,7500000.0,6.4,0,0,0.2,0.1,2,0,354,405,87.41,5,4,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
288415.0,leo jardim,vasco da gama,br BRA,GK,1995-03-20,30.0,7000000.0,27.9,0,0,0.0,0.0,0,0,674,861,78.28,0,0,0,0,37.0,1.32,113.0,79.0,69.0,6.0,21.4,2.0,2.0,0.0,0.0,34.9,0.3,0.9,0.03,66.0,227.0,29.1,657.0,96.0,25.0,30.1,26.0,6.1,31.0,1.11,13.6,True
354145.0,jorge carrascal,flamengo,co COL,"FW,MF",1998-05-25,27.0,7000000.0,4.4,1,4,1.2,0.8,7,1,146,193,75.65,17,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
719635.0,alexandro bernabei,internacional,ar ARG,DF,2000-09-24,25.0,7000000.0,20.2,0,4,1.0,4.3,26,7,953,1246,76.48,58,34,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1044132.0,ricardo mathias,internacional,br BRA,FW,2006-07-25,19.0,7000000.0,6.2,3,0,3.9,0.3,16,7,55,94,58.51,4,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
321239.0,everton soares,flamengo,br BRA,"FW,MF",1996-03-22,29.0,7000000.0,7.5,1,1,1.7,0.5,20,4,197,259,76.06,10,7,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
668228.0,matheus martins,botafogo,br BRA,"FW,MF",2003-07-16,22.0,7000000.0,7.3,1,0,1.5,0.4,17,8,206,250,82.4,12,8,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
503052.0,tomas cuello,atletico mineiro,ar ARG,"FW,MF",2000-03-05,25.0,7000000.0,13.2,1,1,2.2,1.0,37,12,376,476,78.99,25,15,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
727751.0,caio alexandre,bahia,br BRA,MF,1999-02-24,26.0,7000000.0,13.1,0,1,0.3,1.2,7,1,849,950,89.37,25,13,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
608216.0,gabriel menino,atletico mineiro,br BRA,"MF,DF",2000-09-29,25.0,7000000.0,9.5,1,1,0.9,0.9,12,4,440,537,81.94,15,7,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
891353.0,cuiabano,botafogo,br BRA,"DF,MF",2003-02-16,22.0,7000000.0,12.2,3,2,1.4,2.4,19,8,366,496,73.79,22,17,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
474589.0,carlos cuesta,vasco da gama,co COL,DF,1999-03-09,26.0,7000000.0,5.3,1,0,0.3,0.0,3,2,192,223,86.1,10,7,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1074584.0,keny arroyo,cruzeiro,ec ECU,FW,2006-02-14,19.0,7000000.0,2.5,0,1,0.5,0.7,6,3,80,91,87.91,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
670201.0,lucas piton,vasco da gama,br BRA,DF,2000-10-09,25.0,7000000.0,21.3,1,6,0.5,3.3,11,2,1164,1426,81.63,21,18,7,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
379807.0,lyanco,atletico mineiro,br BRA,DF,1997-02-01,28.0,6000000.0,15.7,0,0,0.6,0.1,12,3,748,848,88.21,30,18,20,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
668265.0,kayky chagas,bahia,br BRA,"FW,MF",2003-06-11,22.0,6000000.0,8.9,1,2,1.2,1.4,14,6,281,347,80.98,21,9,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
468249.0,vitinho,internacional,br BRA,"FW,MF",1999-07-23,26.0,6000000.0,9.5,2,1,1.8,1.4,16,4,181,249,72.69,18,9,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
315169.0,luciano acosta,fluminense,ar ARG,"MF,FW",1994-05-31,31.0,6000000.0,6.5,2,0,1.3,1.2,10,4,212,283,74.91,10,8,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
879217.0,kaiki,cruzeiro,br BRA,DF,2003-03-08,22.0,6000000.0,25.5,1,3,3.1,2.8,36,8,712,962,74.01,76,61,29,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
406676.0,juninho capixaba,rb bragantino,br BRA,DF,1997-07-06,28.0,6000000.0,14.3,1,0,1.6,2.4,18,5,681,865,78.73,35,25,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
102017.0,jorginho,flamengo,it ITA,MF,1991-12-20,33.0,6000000.0,11.7,1,0,1.2,0.4,7,1,923,1018,90.67,17,11,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
435485.0,luiz araujo,flamengo,br BRA,"FW,MF",1996-06-02,29.0,6000000.0,15.1,6,2,3.1,3.4,36,15,502,655,76.64,43,31,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
349585.0,ayrton lucas,flamengo,br BRA,DF,1997-06-19,28.0,6000000.0,7.5,1,0,1.0,0.3,8,3,465,513,90.64,18,14,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
856085.0,john kennedy,fluminense,br BRA,FW,2002-05-18,23.0,6000000.0,3.3,1,1,1.2,0.7,9,3,33,52,63.46,0,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
364972.0,marlon freitas,botafogo,br BRA,MF,1995-03-27,30.0,6000000.0,23.5,1,4,0.9,2.3,18,6,1445,1610,89.75,36,23,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
677512.0,talles magno,corinthians,br BRA,"FW,MF",2002-06-26,23.0,6000000.0,9.7,1,1,4.1,0.6,25,6,228,286,79.72,19,13,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
657746.0,cristian olivera,gremio,uy URU,"FW,MF",2002-04-17,23.0,6000000.0,13.9,2,0,2.5,0.9,26,10,214,306,69.93,27,22,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
458710.0,murilo cerqueira,palmeiras,br BRA,DF,1997-03-27,28.0,6000000.0,11.9,1,1,0.6,0.5,10,3,544,622,87.46,18,11,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1202387.0,ryan francisco,sao paulo,br BRA,"FW,MF",2006-11-21,18.0,6000000.0,2.3,2,0,0.5,0.2,4,2,19,29,65.52,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
436385.0,mathias villasanti,gremio,py PAR,MF,1997-01-24,28.0,6000000.0,12.8,0,0,0.1,0.3,6,0,457,546,83.7,41,28,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
740295.0,natanael,atletico mineiro,br BRA,DF,2002-01-05,23.0,6000000.0,21.0,1,0,0.6,0.9,17,5,717,874,82.04,49,30,25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
371009.0,rony,atletico mineiro,br BRA,"FW,MF",1995-05-11,30.0,6000000.0,21.7,4,2,6.9,1.5,62,22,283,397,71.28,21,13,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1219749.0,riquelme,fluminense,br BRA,"MF,FW",2007-03-13,18.0,6000000.0,0.9,0,0,0.0,0.1,2,0,32,47,68.09,7,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
323831.0,rafael borre,internacional,co COL,FW,1995-09-15,30.0,6000000.0,13.5,5,1,6.5,1.1,29,9,207,271,76.38,22,14,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1082602.0,wallace,flamengo,br BRA,"FW,MF",2005-02-08,20.0,6000000.0,2.3,1,2,0.5,0.9,6,2,56,71,78.87,4,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
162812.0,cauly oliveira souza,bahia,br BRA,"FW,MF",1995-09-15,30.0,5500000.0,8.6,1,3,2.6,0.7,18,4,315,375,84.0,5,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
744024.0,joao marcelo,cruzeiro,br BRA,DF,2000-06-13,25.0,5500000.0,0.5,0,0,0.0,0.1,1,0,30,31,96.77,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1365897.0,ze lucas,sport recife,br BRA,MF,2008-03-23,17.0,5000000.0,17.7,0,0,1.1,0.8,17,3,494,633,78.04,43,27,32,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
236202.0,wanderson,cruzeiro,br BRA,"FW,MF",1994-10-07,31.0,5000000.0,19.8,0,2,2.2,2.8,33,11,337,454,74.23,11,8,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
997714.0,alexsander,atletico mineiro,br BRA,MF,2003-10-08,22.0,5000000.0,4.0,0,0,0.1,0.1,2,1,161,189,85.19,13,10,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
457533.0,agustin canobbio,fluminense,uy URU,"FW,MF",1998-10-01,27.0,5000000.0,14.9,2,2,2.2,1.4,29,9,368,470,78.3,38,21,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
312294.0,yeferson soteldo,santos,ve VEN,"FW,MF",1997-06-30,28.0,5000000.0,3.6,0,0,0.2,0.4,6,1,121,172,70.35,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1089958.0,gabriel bontempo,santos,br BRA,"MF,FW",2005-01-16,20.0,5000000.0,10.2,1,1,1.4,1.6,8,1,349,409,85.33,27,14,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
244275.0,gabriel barbosa,cruzeiro,br BRA,"FW,MF",1996-08-30,29.0,5000000.0,8.6,6,2,4.9,1.0,30,13,177,212,83.49,6,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1083600.0,nathan fernandes,botafogo,br BRA,"FW,MF",2005-02-16,20.0,5000000.0,3.7,1,2,1.4,0.7,8,4,97,122,79.51,5,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
898350.0,facundo bernal,fluminense,uy URU,MF,2003-08-21,22.0,5000000.0,9.2,0,0,0.4,0.1,13,4,379,449,84.41,22,18,11,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
491701.0,fausto vera,atletico mineiro,ar ARG,MF,2000-03-26,25.0,5000000.0,10.7,1,0,0.6,0.2,10,1,527,574,91.81,23,15,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
627230.0,fabinho,rb bragantino,br BRA,MF,2002-04-09,23.0,5000000.0,9.2,0,1,0.3,0.5,9,2,408,490,83.27,19,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1257133.0,gui negao,corinthians,br BRA,"FW,MF",2007-02-06,18.0,5000000.0,8.0,3,1,2.0,0.5,8,3,78,119,65.55,5,3,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
828045.0,miguel monsalve,gremio,co COL,"FW,MF",2004-02-27,21.0,5000000.0,3.3,0,1,0.1,0.7,3,1,95,118,80.51,5,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
466336.0,nahuel ferraresi,sao paulo,ve VEN,DF,1998-11-19,26.0,5000000.0,16.6,0,3,0.2,2.3,6,1,797,944,84.43,61,42,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
867847.0,micael,palmeiras,br BRA,DF,2000-08-12,25.0,5000000.0,12.0,0,1,0.2,0.1,6,1,526,582,90.38,23,15,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
332259.0,franco cristaldo,gremio,ar ARG,"MF,FW",1996-08-15,29.0,5000000.0,10.2,0,2,1.2,1.7,13,3,305,412,74.03,15,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
875328.0,biel,atletico mineiro,br BRA,"FW,MF",2001-04-01,24.0,5000000.0,5.0,0,2,1.4,2.2,15,3,117,150,78.0,5,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
462977.0,benjamin garre,vasco da gama,ar ARG,"FW,MF",2000-07-11,25.0,5000000.0,3.3,0,0,0.1,0.3,3,0,130,159,81.76,6,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
628750.0,juan freytes,fluminense,ar ARG,DF,2000-01-11,25.0,5000000.0,24.0,0,0,0.6,0.1,18,3,1452,1686,86.12,15,9,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1158001.0,luighi,palmeiras,br BRA,FW,2006-04-30,19.0,5000000.0,2.6,0,0,0.3,0.5,6,1,53,71,74.65,4,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
653348.0,khellven,palmeiras,br BRA,DF,2001-02-25,24.0,5000000.0,4.7,0,1,0.0,0.8,1,0,164,205,80.0,8,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
215390.0,gustavo gomez,palmeiras,py PAR,DF,1993-05-06,32.0,5000000.0,20.6,2,1,1.8,1.0,15,4,739,923,80.07,43,21,19,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
743951.0,thiago borbas,rb bragantino,uy URU,"FW,MF",2002-04-07,23.0,5000000.0,6.2,1,1,1.9,0.8,12,4,88,131,67.18,8,5,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
884072.0,jeffinho,botafogo,br BRA,"FW,MF",1999-12-30,25.0,5000000.0,5.9,2,2,1.1,0.6,11,5,145,190,76.32,11,4,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
552549.0,matheus henrique,cruzeiro,br BRA,"MF,FW",1997-12-19,27.0,5000000.0,6.5,0,0,0.2,0.3,5,2,215,254,84.65,20,12,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
439072.0,matias vina,flamengo,uy URU,DF,1997-11-09,27.0,5000000.0,3.1,0,0,0.0,0.2,1,0,156,191,81.68,10,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
594226.0,matheuzinho,corinthians,br BRA,DF,2000-09-08,25.0,5000000.0,22.7,2,3,0.9,3.4,15,3,1140,1371,83.15,52,33,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
931007.0,evertton,flamengo,br BRA,MF,2003-02-28,22.0,5000000.0,8.0,1,0,0.3,0.0,8,5,353,388,90.98,14,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
