player_id,player_name,club,Nation,Pos,dob,age,market_value_eur,MatchesPlayed,Gls,Ast,xG,xAG,Shots,SoT,PassCmp,PassAtt,PassCmpPct,Tkl,TklW,Blocks,Int,GK_GA,GK_GA90,GK_SoTA,GK_Saves,GK_SavePct,GK_CS,GK_CSPct,GK_PKAtt,GK_PKA,GK_PKsv,GK_PKm,GK_PSxG,GK_PSxG_per_SoT,GK_PSxG_PlusMinus,GK_PSxG_PlusMinus_per90,GK_PassCmp,GK_PassAtt,GK_PassCmpPct,GK_GKPassAtt,GK_Throws,GK_LaunchPct,GK_AvgLen,GK_CrossesStp,GK_CrossesStpPct,GK_OPA,GK_OPA90,GK_OPA_AvgDist,IsGK
413112.0,aurelien tchouameni,real madrid,fr FRA,"DF,MF",27/1/2000,25.0,75000000.0,29.9,0,0,1.7,0.6,19,3,1869,2025,92.3,47,23,34,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
709187.0,nico williams,athletic club,es ESP,FW,12/7/2002,22.0,70000000.0,22.2,5,5,4.2,3.5,54,19,497,705,70.5,28,18,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
411975.0,jules kounde,barcelona,fr FRA,DF,12/11/1998,26.0,65000000.0,28.9,2,3,1.8,3.9,18,6,1856,2140,86.73,63,43,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
636688.0,alejandro balde,barcelona,es ESP,DF,18/10/2003,21.0,60000000.0,25.4,0,4,0.5,3.4,12,3,1306,1484,88.01,18,10,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
293385.0,dani olmo,barcelona,es ESP,"MF,FW",7/5/1998,27.0,60000000.0,13.5,10,3,6.5,3.0,40,15,520,641,81.12,16,11,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
640428.0,eduardo camavinga,real madrid,fr FRA,"MF,DF",10/11/2002,22.0,60000000.0,12.2,1,2,0.4,0.8,8,2,700,793,88.27,42,26,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
571020.0,oihan sancet,athletic club,es ESP,MF,25/4/2000,25.0,60000000.0,18.0,15,1,9.7,1.9,47,17,461,569,81.02,13,8,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
423440.0,martin zubimendi,real sociedad,es ESP,MF,2/2/1999,26.0,60000000.0,32.9,2,1,2.6,1.1,24,6,1482,1772,83.63,73,37,42,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
646740.0,gavi,barcelona,es ESP,"MF,FW",5/8/2004,20.0,60000000.0,12.1,1,1,0.9,1.6,11,1,733,814,90.05,30,21,14,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
775605.0,pablo barrios,atletico madrid,es ESP,MF,15/6/2003,22.0,55000000.0,25.9,1,4,1.3,2.4,29,8,1299,1511,85.97,46,26,18,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
548111.0,alex baena,villarreal,es ESP,"MF,FW",20/7/2001,23.0,55000000.0,28.8,7,9,7.1,11.7,69,17,857,1287,66.59,28,15,29,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
636703.0,fermin lopez,barcelona,es ESP,"MF,FW",11/5/2003,22.0,50000000.0,13.9,6,5,5.6,3.9,41,15,552,675,81.78,19,15,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
326330.0,frenkie de jong,barcelona,nl NED,MF,12/5/1997,28.0,45000000.0,12.7,2,2,0.7,2.0,5,3,1084,1148,94.43,19,11,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
861410.0,arda guler,real madrid,tr TUR,"MF,FW",25/2/2005,20.0,45000000.0,13.9,3,4,3.3,4.5,39,16,763,886,86.12,30,16,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
488362.0,conor gallagher,atletico madrid,eng ENG,MF,6/2/2000,25.0,40000000.0,18.1,3,3,2.8,1.2,22,4,714,840,85.0,45,32,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
351809.0,robin le normand,atletico madrid,es ESP,DF,11/11/1996,28.0,40000000.0,23.9,1,0,1.5,0.5,11,3,1174,1298,90.45,27,18,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
935245.0,raul asencio,real madrid,es ESP,DF,13/2/2003,22.0,40000000.0,18.6,0,1,0.1,0.6,3,1,927,988,93.83,22,16,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
524000.0,daniel vivian,athletic club,es ESP,DF,5/7/1999,25.0,40000000.0,29.0,4,0,1.9,0.4,18,5,1526,1753,87.05,40,26,26,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
398184.0,ferran torres,barcelona,es ESP,"FW,MF",29/2/2000,25.0,40000000.0,12.3,10,6,8.0,3.1,48,22,267,360,74.17,8,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
314678.0,brahim diaz,real madrid,ma MAR,"FW,MF",3/8/1999,25.0,40000000.0,15.4,4,2,5.3,3.3,28,15,573,660,86.82,25,19,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
742201.0,giuliano simeone,atletico madrid,ar ARG,MF,18/12/2002,22.0,35000000.0,21.4,2,6,2.2,5.2,22,7,600,795,75.47,27,13,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
602105.0,antony,betis,br BRA,FW,24/2/2000,25.0,35000000.0,15.1,5,2,2.9,3.5,43,17,622,768,80.99,25,11,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
480267.0,ronald araujo,barcelona,uy URU,DF,7/3/1999,26.0,35000000.0,8.4,1,1,1.0,0.4,4,2,666,725,91.86,12,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
971570.0,endrick,real madrid,br BRA,FW,21/7/2006,18.0,35000000.0,4.0,1,0,2.5,0.5,24,6,59,75,78.67,1,1,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
502676.0,giorgi mamardashvili,valencia,ge GEO,GK,29/9/2000,24.0,30000000.0,34.0,0,0,0.0,0.1,0,0,732,1080,67.78,2,2,0,1,48.0,1.41,136.0,89.0,68.4,8.0,23.5,7.0,5.0,2.0,0.0,46.1,0.3,1.1,0.03,141.0,449.0,31.4,859.0,134.0,36.0,34.5,33.0,7.0,38.0,1.12,14.3,True
401530.0,eder militao,real madrid,br BRA,DF,18/1/1998,27.0,30000000.0,10.4,1,1,0.6,0.5,10,3,636,712,89.33,19,17,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1190411.0,jesus rodriguez,betis,es ESP,FW,21/11/2005,19.0,30000000.0,12.3,2,0,2.3,0.2,23,8,241,331,72.81,16,14,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
636695.0,marc casado,barcelona,es ESP,MF,14/9/2003,21.0,30000000.0,17.9,1,3,1.1,1.4,14,1,1221,1367,89.32,44,25,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
646750.0,cristhian mosquera,valencia,es ESP,DF,27/6/2004,21.0,30000000.0,36.9,1,0,0.4,0.0,5,2,1858,2053,90.5,56,36,37,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1061282.0,assane diao,betis,sn SEN,FW,7/9/2005,19.0,30000000.0,3.1,1,2,0.8,1.5,7,1,49,66,74.24,5,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
938729.0,mikel jauregizar,athletic club,es ESP,MF,13/11/2003,21.0,30000000.0,24.9,2,1,1.1,1.4,21,8,904,1121,80.64,84,48,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
568157.0,yeremi pino,villarreal,es ESP,"MF,FW",20/10/2002,22.0,30000000.0,21.5,4,7,3.9,5.3,29,8,523,708,73.87,60,32,38,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
405398.0,takefusa kubo,real sociedad,jp JPN,"MF,FW",4/6/2001,24.0,30000000.0,26.4,5,0,3.6,4.5,43,14,694,962,72.14,31,20,38,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
262396.0,unai simon,athletic club,es ESP,GK,11/6/1997,28.0,28000000.0,21.0,0,0,0.0,0.0,0,0,455,654,69.57,0,0,1,1,14.0,0.67,62.0,47.0,79.0,10.0,47.6,2.0,1.0,1.0,0.0,16.3,0.24,2.3,0.11,106.0,284.0,37.3,533.0,91.0,36.2,34.4,19.0,7.6,28.0,1.33,15.5,True
730581.0,loic bade,sevilla,fr FRA,DF,11/4/2000,25.0,25000000.0,29.8,1,1,0.6,0.7,13,4,1562,1822,85.73,47,27,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
351478.0,mikel oyarzabal,real sociedad,es ESP,FW,21/4/1997,28.0,25000000.0,25.0,9,3,9.9,2.4,39,13,371,505,73.47,25,16,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
689505.0,johnny cardoso,betis,us USA,MF,20/9/2001,23.0,25000000.0,23.8,3,1,2.0,0.9,19,7,950,1109,85.66,55,31,27,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
282411.0,marcos llorente,atletico madrid,es ESP,"DF,MF",30/1/1995,30.0,25000000.0,27.9,2,4,0.8,4.3,16,5,1337,1563,85.54,69,52,32,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
733576.0,alberto moleiro,las palmas,es ESP,"FW,MF",30/9/2003,21.0,25000000.0,30.2,6,1,5.6,3.3,68,24,845,1039,81.33,27,12,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
255901.0,rodrigo de paul,atletico madrid,ar ARG,MF,24/5/1994,31.0,25000000.0,23.4,3,5,1.3,5.6,19,4,1449,1773,81.73,33,26,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
238407.0,alexander srloth,atletico madrid,no NOR,FW,5/12/1995,29.0,25000000.0,17.4,20,2,16.8,1.6,78,40,229,359,63.79,9,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
834764.0,javier guerra,valencia,es ESP,MF,13/5/2003,22.0,25000000.0,28.7,3,3,2.2,3.2,47,10,1023,1314,77.85,50,27,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
561613.0,joan garcia,espanyol,es ESP,GK,4/5/2001,24.0,25000000.0,38.0,0,0,0.1,0.0,1,1,901,1259,71.56,0,0,1,0,51.0,1.34,192.0,140.0,75.5,8.0,21.1,6.0,4.0,2.0,0.0,57.7,0.28,7.7,0.2,194.0,526.0,36.9,1040.0,197.0,37.6,34.8,64.0,9.6,35.0,0.92,12.0,True
694928.0,samuel lino,atletico madrid,br BRA,"MF,DF",23/12/1999,25.0,22000000.0,17.2,3,4,6.0,2.9,45,18,652,821,79.42,33,17,23,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
309110.0,brais mendez,real sociedad,es ESP,MF,7/1/1997,28.0,22000000.0,17.0,3,2,3.5,2.0,28,9,631,810,77.9,24,13,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
591916.0,aitor paredes,athletic club,es ESP,DF,29/4/2000,25.0,22000000.0,20.1,3,0,2.3,0.1,6,3,789,947,83.32,15,13,26,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
86202.0,antonio rudiger,real madrid,de GER,DF,3/3/1993,32.0,20000000.0,25.5,0,0,1.7,0.5,24,4,1706,1858,91.82,20,13,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
108390.0,thibaut courtois,real madrid,be BEL,GK,11/5/1992,33.0,20000000.0,30.0,0,0,0.0,0.1,0,0,848,1020,83.14,0,0,0,1,29.0,0.97,104.0,76.0,75.0,11.0,36.7,3.0,3.0,0.0,0.0,28.7,0.27,0.7,0.02,62.0,214.0,29.0,871.0,173.0,18.5,28.2,16.0,4.6,14.0,0.47,10.7,True
943837.0,vitor roque,betis,br BRA,FW,28/2/2005,20.0,20000000.0,13.7,4,0,6.1,1.2,41,18,142,195,72.82,11,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
250845.0,jose maria gimenez,atletico madrid,uy URU,DF,20/1/1995,30.0,20000000.0,22.2,0,1,0.4,0.2,5,1,1250,1362,91.78,26,16,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
525299.0,miguel gutierrez,girona,es ESP,"DF,MF",27/7/2001,23.0,20000000.0,27.3,1,5,1.6,4.1,28,9,1241,1502,82.62,37,24,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
424042.0,nahuel molina,atletico madrid,ar ARG,DF,6/4/1998,27.0,20000000.0,17.7,0,3,0.8,1.5,9,1,945,1182,79.95,44,19,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
331505.0,oscar mingueza,celta vigo,es ESP,"MF,DF",13/5/1999,26.0,20000000.0,30.3,4,6,1.5,5.6,33,10,1692,2197,77.01,38,24,35,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
937941.0,thierno barry,villarreal,fr FRA,FW,21/10/2002,22.0,20000000.0,25.8,11,4,12.5,2.9,71,24,209,337,62.02,11,8,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
366930.0,sergio gomez,real sociedad,es ESP,"MF,DF",4/9/2000,24.0,20000000.0,30.4,2,5,1.9,8.9,18,10,1076,1439,74.77,71,39,44,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
505653.0,fabio silva,las palmas,pt POR,FW,19/7/2002,22.0,20000000.0,20.7,10,3,8.8,2.0,46,20,309,466,66.31,12,7,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
121483.0,jan oblak,atletico madrid,si SVN,GK,7/1/1993,32.0,20000000.0,36.0,0,0,0.0,0.0,0,0,763,948,80.49,0,0,0,0,30.0,0.83,114.0,86.0,78.1,15.0,41.7,5.0,5.0,0.0,0.0,25.6,0.19,-2.4,-0.07,109.0,277.0,39.4,670.0,183.0,24.3,30.2,28.0,5.7,28.0,0.78,14.0,True
670717.0,dario essugo,las palmas,pt POR,MF,14/3/2005,20.0,20000000.0,21.5,1,0,0.7,0.4,23,4,812,951,85.38,59,45,28,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
541555.0,enzo boyomo,osasuna,cm CMR,DF,7/10/2001,23.0,20000000.0,33.2,2,0,1.5,0.9,12,3,1220,1402,87.02,68,43,34,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
303259.0,dodi lukebakio,sevilla,be BEL,FW,24/9/1997,27.0,20000000.0,34.4,11,2,10.1,4.5,93,38,780,1052,74.14,22,14,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
404839.0,andriy lunin,real madrid,ua UKR,GK,11/2/1999,26.0,18000000.0,7.0,0,1,0.0,0.9,0,0,174,202,86.14,1,0,0,0,7.0,1.0,20.0,13.0,65.0,4.0,57.1,0.0,0.0,0.0,0.0,6.4,0.32,-0.6,-0.09,21.0,42.0,50.0,155.0,29.0,20.0,26.9,2.0,3.3,12.0,1.71,14.9,True
212862.0,alex remiro,real sociedad,es ESP,GK,24/3/1995,30.0,18000000.0,36.0,0,0,0.0,0.0,0,0,955,1291,73.97,1,0,0,0,43.0,1.19,130.0,86.0,70.8,13.0,36.1,6.0,5.0,1.0,0.0,38.0,0.26,-5.0,-0.14,180.0,477.0,37.7,1053.0,111.0,31.4,32.6,29.0,6.5,40.0,1.11,14.4,True
125781.0,antoine griezmann,atletico madrid,fr FRA,"FW,MF",21/3/1991,34.0,18000000.0,27.4,8,7,7.4,7.1,48,17,1094,1463,74.78,30,17,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
361914.0,nayef aguerd,real sociedad,ma MAR,DF,30/3/1996,29.0,18000000.0,19.6,0,0,2.4,0.1,15,5,1213,1389,87.33,30,24,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
625047.0,benat prados,athletic club,es ESP,MF,8/2/2001,24.0,18000000.0,19.1,1,0,1.0,1.1,16,5,647,789,82.0,55,36,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
484988.0,logan costa,villarreal,cv CPV,DF,1/4/2001,24.0,18000000.0,28.7,2,1,0.7,0.6,12,5,1354,1544,87.69,38,21,25,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
466794.0,eric garcia,barcelona,es ESP,"DF,MF",9/1/2001,24.0,18000000.0,17.4,2,3,2.3,0.8,14,8,1234,1340,92.09,38,21,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
264372.0,viktor tsyhankov,girona,ua UKR,"FW,MF",15/11/1997,27.0,18000000.0,21.3,2,5,2.8,3.9,35,9,646,871,74.17,19,12,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
341264.0,fran garcia,real madrid,es ESP,DF,14/8/1999,25.0,18000000.0,24.1,0,2,0.9,1.8,14,3,1344,1551,86.65,51,36,27,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
459463.0,cucho,betis,co COL,FW,20/4/1999,26.0,18000000.0,12.7,5,1,3.8,1.5,43,11,223,310,71.94,15,10,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
466801.0,sergi altimira,betis,es ESP,MF,25/8/2001,23.0,15000000.0,21.9,0,1,1.7,1.7,21,4,1123,1258,89.27,61,37,28,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
657430.0,samu costa,mallorca,pt POR,MF,27/11/2000,24.0,15000000.0,29.4,0,2,1.8,1.2,30,8,1164,1442,80.72,90,44,48,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
634131.0,aimar oroz,osasuna,es ESP,MF,27/11/2001,23.0,15000000.0,33.0,5,4,4.2,2.9,47,15,924,1128,81.91,35,19,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
485963.0,pape gueye,villarreal,sn SEN,MF,24/1/1999,26.0,15000000.0,24.7,4,0,3.4,1.1,55,17,911,1144,79.63,54,26,31,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
661145.0,jon aramburu,real sociedad,ve VEN,DF,23/7/2002,22.0,15000000.0,27.3,1,1,0.4,1.1,11,3,1190,1518,78.39,102,70,40,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
255508.0,inaki williams,athletic club,gh GHA,FW,15/6/1994,31.0,15000000.0,29.5,6,8,7.6,7.8,63,24,525,830,63.25,17,10,34,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
709969.0,ilias akhomach,villarreal,ma MAR,"MF,FW",16/4/2004,21.0,15000000.0,6.5,1,0,0.6,1.0,17,6,136,185,73.51,12,7,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
617081.0,diego lopez,valencia,es ESP,"MF,FW",13/5/2002,23.0,15000000.0,30.4,8,5,6.6,5.0,44,14,680,943,72.11,31,18,30,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1076815.0,javi rodriguez,celta vigo,es ESP,DF,27/6/2003,22.0,15000000.0,27.9,3,2,2.3,1.0,12,5,1488,1716,86.71,53,38,29,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
378293.0,yangel herrera,girona,ve VEN,MF,7/1/1998,27.0,15000000.0,25.1,4,3,3.6,1.5,39,14,868,1068,81.27,66,39,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
857818.0,yaser asprilla,girona,co COL,"FW,MF",19/11/2003,21.0,15000000.0,15.6,3,1,2.1,2.8,38,11,471,653,72.13,22,12,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
1124005.0,christantus uche,getafe,ng NGA,"FW,MF",19/5/2003,22.0,15000000.0,27.6,4,6,3.8,2.9,50,14,387,592,65.37,35,21,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
502722.0,luka sucic,real sociedad,hr CRO,MF,8/9/2002,22.0,15000000.0,19.9,1,1,3.3,2.6,43,11,727,882,82.43,25,18,30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
480763.0,juan foyth,villarreal,ar ARG,DF,12/1/1998,27.0,15000000.0,16.9,1,0,2.4,0.3,17,5,838,963,87.02,25,15,26,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
616369.0,ander barrenetxea,real sociedad,es ESP,"MF,FW",27/12/2001,23.0,15000000.0,14.0,1,3,1.6,1.9,25,8,375,529,70.89,26,19,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
660438.0,orri steinn oskarsson,real sociedad,is ISL,FW,29/8/2004,20.0,15000000.0,10.5,3,0,5.2,0.2,19,7,104,197,52.79,6,6,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
822331.0,omar el hilali,espanyol,ma MAR,DF,12/9/2003,21.0,15000000.0,35.0,0,2,0.0,0.8,2,0,1245,1577,78.95,111,79,53,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
625014.0,julen agirrezabala,athletic club,es ESP,GK,26/12/2000,24.0,15000000.0,13.4,0,0,0.0,0.0,0,0,281,411,68.37,0,0,0,0,9.0,0.67,34.0,24.0,76.5,5.0,35.7,2.0,1.0,1.0,0.0,10.5,0.27,1.5,0.11,57.0,178.0,32.0,341.0,51.0,37.5,33.9,20.0,14.0,17.0,1.27,14.2,True
537382.0,bryan gil,girona,es ESP,"FW,MF",11/2/2001,24.0,15000000.0,19.1,3,3,2.3,2.9,32,15,621,759,81.82,34,20,24,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
348795.0,giovani lo celso,betis,ar ARG,"MF,FW",9/4/1996,29.0,15000000.0,16.2,8,3,4.8,4.9,31,16,766,970,78.97,34,22,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
573775.0,hugo duro,valencia,es ESP,FW,10/11/1999,25.0,14000000.0,24.1,11,2,9.4,1.3,48,16,296,428,69.16,13,8,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
291417.0,ferland mendy,real madrid,fr FRA,DF,8/6/1995,30.0,14000000.0,11.2,0,1,0.0,0.5,0,0,630,671,93.89,17,14,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
705395.0,gerard martin,barcelona,es ESP,DF,26/2/2002,23.0,12000000.0,11.5,1,3,0.5,1.1,7,2,656,789,83.14,22,10,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
290249.0,mauro arambarri,getafe,uy URU,MF,30/9/1995,29.0,12000000.0,29.6,10,0,8.2,0.6,53,16,586,800,73.25,48,29,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
488626.0,jesus areso,osasuna,es ESP,DF,2/7/1999,25.0,12000000.0,34.2,0,3,0.2,3.5,8,0,1139,1573,72.41,53,38,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
676042.0,juanlu sanchez,sevilla,es ESP,"MF,DF",15/8/2003,21.0,12000000.0,19.1,4,4,2.1,2.8,13,6,568,697,81.49,50,34,27,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
345911.0,ladislav krejci,girona,cz CZE,DF,20/4/1999,26.0,12000000.0,27.1,2,0,1.7,0.3,18,5,1924,2135,90.12,23,16,24,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
74857.0,marc-andre ter stegen,barcelona,de GER,GK,30/4/1992,33.0,12000000.0,7.5,0,0,0.0,0.0,0,0,233,251,92.83,0,0,0,0,9.0,1.2,22.0,13.0,63.6,1.0,12.5,1.0,1.0,0.0,0.0,6.4,0.26,-2.6,-0.34,15.0,31.0,48.4,224.0,40.0,12.1,26.5,5.0,6.0,13.0,1.74,17.0,True
527966.0,andrei ratiu,rayo vallecano,ro ROU,DF,20/6/1998,27.0,12000000.0,34.1,2,3,1.8,5.7,31,7,1435,1759,81.58,71,41,45,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
196948.0,andreas christensen,barcelona,dk DEN,DF,10/4/1996,29.0,12000000.0,2.8,0,0,0.0,0.0,1,0,202,220,91.82,6,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
355628.0,igor zubeldia,real sociedad,es ESP,DF,30/3/1997,28.0,12000000.0,25.2,0,0,0.6,0.4,12,4,1281,1483,86.38,34,22,32,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
711625.0,carmona,sevilla,es ESP,DF,29/1/2002,23.0,12000000.0,32.7,0,0,0.5,2.0,19,4,1448,1798,80.53,83,59,37,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
713644.0,bryan zaragoza,osasuna,es ESP,"FW,MF",9/9/2001,23.0,12000000.0,20.4,1,6,2.7,3.2,42,13,358,554,64.62,13,9,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
38253.0,robert lewandowski,barcelona,pl POL,FW,21/8/1988,36.0,12000000.0,29.6,27,2,27.1,2.3,111,45,383,522,73.37,10,5,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
